TPR,FPR,scores.order.scores..decreasing...TRUE..,labels
0.034249471458773786,0.004306864064602961,61.84,TRUE
0.0346723044397463,0.004306864064602961,61.8,TRUE
0.03509513742071882,0.004306864064602961,61.73,TRUE
0.03551797040169133,0.004306864064602961,61.72,TRUE
0.03551797040169133,0.004374158815612382,61.7,FALSE
0.035940803382663845,0.004374158815612382,61.65,TRUE
0.035940803382663845,0.004441453566621804,61.58,FALSE
0.03636363636363636,0.004441453566621804,61.57,TRUE
0.03636363636363636,0.004508748317631225,61.55,FALSE
0.03678646934460888,0.004508748317631225,61.42,TRUE
0.037209302325581395,0.004508748317631225,61.37,TRUE
0.037209302325581395,0.004576043068640646,61.28,FALSE
0.03763213530655391,0.004576043068640646,61.23,TRUE
0.03805496828752643,0.004576043068640646,61.18,TRUE
0.038477801268498944,0.004576043068640646,61.18,TRUE
0.038477801268498944,0.004643337819650067,61.16,FALSE
0.03890063424947146,0.004643337819650067,61.14,TRUE
0.03890063424947146,0.004710632570659489,61.11,FALSE
0.03890063424947146,0.00477792732166891,61.07,FALSE
0.03890063424947146,0.004845222072678331,61.06,FALSE
0.03932346723044398,0.004845222072678331,61.05,TRUE
0.039746300211416494,0.004845222072678331,61,TRUE
0.040169133192389,0.004845222072678331,60.72,TRUE
0.040169133192389,0.004912516823687752,60.67,FALSE
0.040169133192389,0.004979811574697173,60.65,FALSE
0.040169133192389,0.0050471063257065945,60.63,FALSE
0.040169133192389,0.0051144010767160165,60.58,FALSE
0.04059196617336152,0.0051144010767160165,60.56,TRUE
0.041014799154334036,0.0051144010767160165,60.55,TRUE
0.04143763213530655,0.0051144010767160165,60.45,TRUE
0.04186046511627907,0.0051144010767160165,60.45,TRUE
0.04186046511627907,0.005181695827725438,60.42,FALSE
0.042283298097251586,0.005181695827725438,60.34,TRUE
0.0427061310782241,0.005181695827725438,60.3,TRUE
0.04312896405919662,0.005181695827725438,60.26,TRUE
0.04312896405919662,0.005248990578734859,60.23,FALSE
0.04312896405919662,0.00531628532974428,60.2,FALSE
0.04312896405919662,0.005383580080753701,60.2,FALSE
0.04312896405919662,0.0054508748317631224,60.14,FALSE
0.043551797040169135,0.0054508748317631224,60.06,TRUE
0.04397463002114165,0.0054508748317631224,60.03,TRUE
0.04397463002114165,0.005518169582772544,60,FALSE
0.04439746300211417,0.005518169582772544,59.97,TRUE
0.04439746300211417,0.005585464333781965,59.92,FALSE
0.04482029598308668,0.005585464333781965,59.88,TRUE
0.045243128964059194,0.005585464333781965,59.82,TRUE
0.04566596194503171,0.005585464333781965,59.7,TRUE
0.04566596194503171,0.005652759084791386,59.68,FALSE
0.04608879492600423,0.005652759084791386,59.54,TRUE
0.046511627906976744,0.005652759084791386,59.52,TRUE
0.046511627906976744,0.005720053835800807,59.33,FALSE
0.04693446088794926,0.005720053835800807,59.26,TRUE
0.04693446088794926,0.005787348586810229,59.18,FALSE
0.04693446088794926,0.00585464333781965,58.83,FALSE
0.047357293868921777,0.00585464333781965,58.82,TRUE
0.04778012684989429,0.00585464333781965,58.79,TRUE
0.04820295983086681,0.00585464333781965,58.73,TRUE
0.048625792811839326,0.00585464333781965,58.72,TRUE
0.048625792811839326,0.0059219380888290716,58.7,FALSE
0.04904862579281184,0.0059219380888290716,58.5,TRUE
0.04904862579281184,0.005989232839838493,58.4,FALSE
0.04904862579281184,0.006056527590847914,58.39,FALSE
0.04904862579281184,0.006123822341857335,58.28,FALSE
0.04947145877378435,0.006123822341857335,58.18,TRUE
0.04989429175475687,0.006123822341857335,58.08,TRUE
0.050317124735729385,0.006123822341857335,58.05,TRUE
0.050317124735729385,0.006191117092866756,58.04,FALSE
0.050317124735729385,0.0062584118438761775,57.94,FALSE
0.0507399577167019,0.0062584118438761775,57.88,TRUE
0.0507399577167019,0.006325706594885599,57.74,FALSE
0.0507399577167019,0.00639300134589502,57.71,FALSE
0.0507399577167019,0.006460296096904442,57.62,FALSE
0.0507399577167019,0.006527590847913863,57.59,FALSE
0.0507399577167019,0.006594885598923284,57.55,FALSE
0.05116279069767442,0.006594885598923284,57.53,TRUE
0.051585623678646934,0.006594885598923284,57.5,TRUE
0.05200845665961945,0.006594885598923284,57.45,TRUE
0.05200845665961945,0.006662180349932705,57.44,FALSE
0.05243128964059197,0.006662180349932705,57.44,TRUE
0.052854122621564484,0.006662180349932705,57.4,TRUE
0.052854122621564484,0.006729475100942127,57.34,FALSE
0.052854122621564484,0.006796769851951548,57.12,FALSE
0.052854122621564484,0.006864064602960969,57.07,FALSE
0.052854122621564484,0.00693135935397039,56.93,FALSE
0.053276955602537,0.00693135935397039,56.86,TRUE
0.053276955602537,0.006998654104979811,56.85,FALSE
0.05369978858350952,0.006998654104979811,56.81,TRUE
0.054122621564482026,0.006998654104979811,56.79,TRUE
0.05454545454545454,0.006998654104979811,56.75,TRUE
0.05496828752642706,0.006998654104979811,56.71,TRUE
0.05496828752642706,0.0070659488559892325,56.65,FALSE
0.055391120507399576,0.0070659488559892325,56.58,TRUE
0.055391120507399576,0.0071332436069986545,56.57,FALSE
0.05581395348837209,0.0071332436069986545,56.54,TRUE
0.05581395348837209,0.007200538358008076,56.41,FALSE
0.05581395348837209,0.007267833109017497,56.4,FALSE
0.05581395348837209,0.007335127860026918,56.4,FALSE
0.05623678646934461,0.007335127860026918,56.35,TRUE
0.056659619450317125,0.007335127860026918,56.35,TRUE
0.05708245243128964,0.007335127860026918,56.34,TRUE
0.05750528541226216,0.007335127860026918,56.29,TRUE
0.057928118393234675,0.007335127860026918,56.28,TRUE
0.057928118393234675,0.007402422611036339,56.26,FALSE
0.057928118393234675,0.00746971736204576,56.23,FALSE
0.05835095137420719,0.00746971736204576,56.15,TRUE
0.05835095137420719,0.007537012113055182,56.09,FALSE
0.0587737843551797,0.007537012113055182,56.07,TRUE
0.05919661733615222,0.007537012113055182,56.04,TRUE
0.059619450317124734,0.007537012113055182,56.03,TRUE
0.059619450317124734,0.007604306864064603,55.97,FALSE
0.06004228329809725,0.007604306864064603,55.93,TRUE
0.06046511627906977,0.007604306864064603,55.89,TRUE
0.06046511627906977,0.007671601615074024,55.88,FALSE
0.06046511627906977,0.007738896366083445,55.83,FALSE
0.06088794926004228,0.007738896366083445,55.75,TRUE
0.0613107822410148,0.007738896366083445,55.73,TRUE
0.0613107822410148,0.007806191117092867,55.66,FALSE
0.0613107822410148,0.007873485868102287,55.63,FALSE
0.061733615221987316,0.007873485868102287,55.55,TRUE
0.061733615221987316,0.00794078061911171,55.55,FALSE
0.06215644820295983,0.00794078061911171,55.54,TRUE
0.06257928118393234,0.00794078061911171,55.52,TRUE
0.06257928118393234,0.00800807537012113,55.51,FALSE
0.06300211416490487,0.00800807537012113,55.5,TRUE
0.06342494714587738,0.00800807537012113,55.43,TRUE
0.0638477801268499,0.00800807537012113,55.42,TRUE
0.0638477801268499,0.008075370121130552,55.37,FALSE
0.0638477801268499,0.008142664872139974,55.35,FALSE
0.0638477801268499,0.008209959623149394,55.32,FALSE
0.06427061310782241,0.008209959623149394,55.31,TRUE
0.06427061310782241,0.008277254374158816,55.28,FALSE
0.06427061310782241,0.008344549125168237,55.27,FALSE
0.06469344608879493,0.008344549125168237,55.14,TRUE
0.06469344608879493,0.008411843876177659,55.1,FALSE
0.06511627906976744,0.008411843876177659,55.09,TRUE
0.06511627906976744,0.008479138627187079,55.08,FALSE
0.06511627906976744,0.008546433378196501,55.06,FALSE
0.06553911205073996,0.008546433378196501,55.01,TRUE
0.06596194503171247,0.008546433378196501,54.98,TRUE
0.06638477801268498,0.008546433378196501,54.95,TRUE
0.0668076109936575,0.008546433378196501,54.94,TRUE
0.06723044397463002,0.008546433378196501,54.91,TRUE
0.06723044397463002,0.008613728129205921,54.9,FALSE
0.06723044397463002,0.008681022880215343,54.89,FALSE
0.06765327695560254,0.008681022880215343,54.86,TRUE
0.06765327695560254,0.008748317631224764,54.85,FALSE
0.06765327695560254,0.008815612382234186,54.8,FALSE
0.06765327695560254,0.008882907133243608,54.79,FALSE
0.06807610993657505,0.008882907133243608,54.75,TRUE
0.06849894291754757,0.008882907133243608,54.67,TRUE
0.06849894291754757,0.008950201884253028,54.65,FALSE
0.06849894291754757,0.00901749663526245,54.64,FALSE
0.06892177589852008,0.00901749663526245,54.56,TRUE
0.06892177589852008,0.00908479138627187,54.54,FALSE
0.06892177589852008,0.009152086137281292,54.51,FALSE
0.06892177589852008,0.009219380888290713,54.46,FALSE
0.06892177589852008,0.009286675639300135,54.35,FALSE
0.06892177589852008,0.009353970390309555,54.35,FALSE
0.0693446088794926,0.009353970390309555,54.15,TRUE
0.06976744186046512,0.009353970390309555,54.11,TRUE
0.06976744186046512,0.009421265141318977,54.09,FALSE
0.07019027484143764,0.009421265141318977,54.08,TRUE
0.07061310782241015,0.009421265141318977,53.96,TRUE
0.07061310782241015,0.0094885598923284,53.85,FALSE
0.07061310782241015,0.00955585464333782,53.81,FALSE
0.07061310782241015,0.009623149394347242,53.77,FALSE
0.07061310782241015,0.009690444145356662,53.75,FALSE
0.07061310782241015,0.009757738896366084,53.74,FALSE
0.07061310782241015,0.009825033647375504,53.65,FALSE
0.07061310782241015,0.009892328398384926,53.56,FALSE
0.07061310782241015,0.009959623149394347,53.56,FALSE
0.07103594080338266,0.009959623149394347,53.54,TRUE
0.07103594080338266,0.010026917900403769,53.53,FALSE
0.07145877378435518,0.010026917900403769,53.52,TRUE
0.07188160676532769,0.010026917900403769,53.52,TRUE
0.07188160676532769,0.010094212651413189,53.51,FALSE
0.07230443974630021,0.010094212651413189,53.31,TRUE
0.07272727272727272,0.010094212651413189,53.28,TRUE
0.07315010570824525,0.010094212651413189,53.28,TRUE
0.07357293868921776,0.010094212651413189,53.26,TRUE
0.07357293868921776,0.010161507402422611,53.23,FALSE
0.07357293868921776,0.010228802153432033,53.23,FALSE
0.07357293868921776,0.010296096904441453,53.21,FALSE
0.07399577167019028,0.010296096904441453,53.19,TRUE
0.07441860465116279,0.010296096904441453,53.16,TRUE
0.07441860465116279,0.010363391655450875,53.13,FALSE
0.07484143763213531,0.010363391655450875,53.12,TRUE
0.07484143763213531,0.010430686406460296,53.12,FALSE
0.07484143763213531,0.010497981157469718,53.06,FALSE
0.07484143763213531,0.010565275908479138,53.03,FALSE
0.07526427061310782,0.010565275908479138,53.02,TRUE
0.07526427061310782,0.01063257065948856,53.01,FALSE
0.07568710359408033,0.01063257065948856,52.99,TRUE
0.07568710359408033,0.01069986541049798,52.96,FALSE
0.07568710359408033,0.010767160161507403,52.94,FALSE
0.07610993657505286,0.010767160161507403,52.91,TRUE
0.07653276955602537,0.010767160161507403,52.89,TRUE
0.07695560253699789,0.010767160161507403,52.82,TRUE
0.0773784355179704,0.010767160161507403,52.71,TRUE
0.07780126849894292,0.010767160161507403,52.65,TRUE
0.07780126849894292,0.010834454912516823,52.53,FALSE
0.07822410147991543,0.010834454912516823,52.52,TRUE
0.07822410147991543,0.010901749663526245,52.52,FALSE
0.07864693446088795,0.010901749663526245,52.47,TRUE
0.07906976744186046,0.010901749663526245,52.46,TRUE
0.07949260042283299,0.010901749663526245,52.41,TRUE
0.0799154334038055,0.010901749663526245,52.38,TRUE
0.0799154334038055,0.010969044414535667,52.33,FALSE
0.0799154334038055,0.011036339165545087,52.28,FALSE
0.0799154334038055,0.01110363391655451,52.26,FALSE
0.080338266384778,0.01110363391655451,52.14,TRUE
0.080338266384778,0.01117092866756393,52.14,FALSE
0.08076109936575053,0.01117092866756393,52.13,TRUE
0.08118393234672304,0.01117092866756393,52.09,TRUE
0.08118393234672304,0.011238223418573352,52.06,FALSE
0.08160676532769556,0.011238223418573352,52.05,TRUE
0.08202959830866807,0.011238223418573352,52.05,TRUE
0.08202959830866807,0.011305518169582772,52.01,FALSE
0.0824524312896406,0.011305518169582772,51.97,TRUE
0.0824524312896406,0.011372812920592194,51.88,FALSE
0.0828752642706131,0.011372812920592194,51.83,TRUE
0.0828752642706131,0.011440107671601614,51.82,FALSE
0.08329809725158563,0.011440107671601614,51.79,TRUE
0.08329809725158563,0.011507402422611036,51.76,FALSE
0.08329809725158563,0.011574697173620458,51.73,FALSE
0.08329809725158563,0.011641991924629879,51.72,FALSE
0.08372093023255814,0.011641991924629879,51.72,TRUE
0.08372093023255814,0.0117092866756393,51.71,FALSE
0.08414376321353066,0.0117092866756393,51.66,TRUE
0.08456659619450317,0.0117092866756393,51.63,TRUE
0.08498942917547568,0.0117092866756393,51.6,TRUE
0.0854122621564482,0.0117092866756393,51.59,TRUE
0.08583509513742071,0.0117092866756393,51.51,TRUE
0.08583509513742071,0.011776581426648721,51.51,FALSE
0.08625792811839324,0.011776581426648721,51.48,TRUE
0.08625792811839324,0.011843876177658143,51.46,FALSE
0.08625792811839324,0.011911170928667563,51.45,FALSE
0.08625792811839324,0.011978465679676985,51.44,FALSE
0.08625792811839324,0.012045760430686406,51.42,FALSE
0.08668076109936575,0.012045760430686406,51.38,TRUE
0.08668076109936575,0.012113055181695828,51.37,FALSE
0.08668076109936575,0.012180349932705248,51.35,FALSE
0.08668076109936575,0.01224764468371467,51.33,FALSE
0.08668076109936575,0.012314939434724092,51.27,FALSE
0.08710359408033827,0.012314939434724092,51.27,TRUE
0.08710359408033827,0.012382234185733513,51.23,FALSE
0.08710359408033827,0.012449528936742935,51.2,FALSE
0.08710359408033827,0.012516823687752355,51.19,FALSE
0.08710359408033827,0.012584118438761777,51.18,FALSE
0.08710359408033827,0.012651413189771197,51.18,FALSE
0.08752642706131078,0.012651413189771197,51.09,TRUE
0.08752642706131078,0.01271870794078062,51.06,FALSE
0.0879492600422833,0.01271870794078062,50.99,TRUE
0.08837209302325581,0.01271870794078062,50.99,TRUE
0.08837209302325581,0.01278600269179004,50.96,FALSE
0.08879492600422834,0.01278600269179004,50.93,TRUE
0.08879492600422834,0.012853297442799462,50.92,FALSE
0.08921775898520085,0.012853297442799462,50.87,TRUE
0.08921775898520085,0.012920592193808884,50.82,FALSE
0.08964059196617336,0.012920592193808884,50.81,TRUE
0.08964059196617336,0.012987886944818304,50.81,FALSE
0.08964059196617336,0.013055181695827726,50.74,FALSE
0.09006342494714588,0.013055181695827726,50.7,TRUE
0.09006342494714588,0.013122476446837146,50.69,FALSE
0.09006342494714588,0.013189771197846568,50.68,FALSE
0.09006342494714588,0.013257065948855989,50.66,FALSE
0.09006342494714588,0.01332436069986541,50.65,FALSE
0.09006342494714588,0.013391655450874831,50.62,FALSE
0.09006342494714588,0.013458950201884253,50.6,FALSE
0.09048625792811839,0.013458950201884253,50.57,TRUE
0.09090909090909091,0.013458950201884253,50.54,TRUE
0.09133192389006342,0.013458950201884253,50.52,TRUE
0.09175475687103594,0.013458950201884253,50.49,TRUE
0.09175475687103594,0.013526244952893673,50.47,FALSE
0.09217758985200845,0.013526244952893673,50.44,TRUE
0.09217758985200845,0.013593539703903096,50.4,FALSE
0.09260042283298098,0.013593539703903096,50.36,TRUE
0.09302325581395349,0.013593539703903096,50.34,TRUE
0.09344608879492601,0.013593539703903096,50.28,TRUE
0.09344608879492601,0.013660834454912518,50.21,FALSE
0.09386892177589852,0.013660834454912518,50.2,TRUE
0.09386892177589852,0.013728129205921938,50.11,FALSE
0.09386892177589852,0.01379542395693136,50.09,FALSE
0.09386892177589852,0.01386271870794078,50.04,FALSE
0.09429175475687103,0.01386271870794078,50.02,TRUE
0.09471458773784355,0.01386271870794078,49.96,TRUE
0.09471458773784355,0.013930013458950202,49.94,FALSE
0.09471458773784355,0.013997308209959623,49.91,FALSE
0.09471458773784355,0.014064602960969045,49.87,FALSE
0.09513742071881606,0.014064602960969045,49.87,TRUE
0.09513742071881606,0.014131897711978465,49.87,FALSE
0.09513742071881606,0.014199192462987887,49.87,FALSE
0.09556025369978859,0.014199192462987887,49.85,TRUE
0.0959830866807611,0.014199192462987887,49.85,TRUE
0.0959830866807611,0.014266487213997309,49.81,FALSE
0.0959830866807611,0.01433378196500673,49.78,FALSE
0.0959830866807611,0.014401076716016151,49.72,FALSE
0.09640591966173362,0.014401076716016151,49.71,TRUE
0.09640591966173362,0.014468371467025572,49.7,FALSE
0.09682875264270613,0.014468371467025572,49.66,TRUE
0.09725158562367865,0.014468371467025572,49.65,TRUE
0.09767441860465116,0.014468371467025572,49.6,TRUE
0.09767441860465116,0.014535666218034994,49.58,FALSE
0.09767441860465116,0.014602960969044414,49.52,FALSE
0.09767441860465116,0.014670255720053836,49.51,FALSE
0.09809725158562368,0.014670255720053836,49.42,TRUE
0.09809725158562368,0.014737550471063256,49.41,FALSE
0.09809725158562368,0.014804845222072678,49.4,FALSE
0.0985200845665962,0.014804845222072678,49.39,TRUE
0.0985200845665962,0.014872139973082099,49.38,FALSE
0.0989429175475687,0.014872139973082099,49.38,TRUE
0.09936575052854123,0.014872139973082099,49.37,TRUE
0.09978858350951374,0.014872139973082099,49.3,TRUE
0.09978858350951374,0.01493943472409152,49.29,FALSE
0.09978858350951374,0.015006729475100943,49.27,FALSE
0.10021141649048626,0.015006729475100943,49.2,TRUE
0.10021141649048626,0.015074024226110363,49.18,FALSE
0.10063424947145877,0.015074024226110363,49.12,TRUE
0.1010570824524313,0.015074024226110363,49.06,TRUE
0.1010570824524313,0.015141318977119785,49.05,FALSE
0.1010570824524313,0.015208613728129206,49.04,FALSE
0.1010570824524313,0.015275908479138628,49.01,FALSE
0.1010570824524313,0.015343203230148048,49,FALSE
0.1010570824524313,0.01541049798115747,48.92,FALSE
0.1010570824524313,0.01547779273216689,48.92,FALSE
0.1014799154334038,0.01547779273216689,48.87,TRUE
0.1014799154334038,0.015545087483176312,48.83,FALSE
0.1014799154334038,0.015612382234185734,48.72,FALSE
0.1014799154334038,0.015679676985195155,48.72,FALSE
0.1014799154334038,0.015746971736204575,48.7,FALSE
0.10190274841437633,0.015746971736204575,48.67,TRUE
0.10232558139534884,0.015746971736204575,48.66,TRUE
0.10232558139534884,0.015814266487214,48.57,FALSE
0.10274841437632136,0.015814266487214,48.57,TRUE
0.10274841437632136,0.01588156123822342,48.55,FALSE
0.10274841437632136,0.01594885598923284,48.45,FALSE
0.10274841437632136,0.01601615074024226,48.45,FALSE
0.10317124735729387,0.01601615074024226,48.45,TRUE
0.10359408033826638,0.01601615074024226,48.43,TRUE
0.10359408033826638,0.016083445491251683,48.42,FALSE
0.1040169133192389,0.016083445491251683,48.42,TRUE
0.10443974630021141,0.016083445491251683,48.4,TRUE
0.10486257928118393,0.016083445491251683,48.36,TRUE
0.10486257928118393,0.016150740242261104,48.33,FALSE
0.10528541226215644,0.016150740242261104,48.3,TRUE
0.10570824524312897,0.016150740242261104,48.28,TRUE
0.10570824524312897,0.016218034993270524,48.25,FALSE
0.10613107822410148,0.016218034993270524,48.19,TRUE
0.106553911205074,0.016218034993270524,48.18,TRUE
0.10697674418604651,0.016218034993270524,48.17,TRUE
0.10739957716701903,0.016218034993270524,48.16,TRUE
0.10739957716701903,0.016285329744279948,48.15,FALSE
0.10739957716701903,0.016352624495289368,48.11,FALSE
0.10739957716701903,0.01641991924629879,48.11,FALSE
0.10739957716701903,0.01648721399730821,48.07,FALSE
0.10782241014799154,0.01648721399730821,48.07,TRUE
0.10824524312896405,0.01648721399730821,48.04,TRUE
0.10824524312896405,0.016554508748317633,48.04,FALSE
0.10824524312896405,0.016621803499327053,47.99,FALSE
0.10866807610993658,0.016621803499327053,47.97,TRUE
0.10909090909090909,0.016621803499327053,47.92,TRUE
0.10909090909090909,0.016689098250336473,47.92,FALSE
0.10909090909090909,0.016756393001345894,47.92,FALSE
0.10909090909090909,0.016823687752355317,47.9,FALSE
0.10951374207188161,0.016823687752355317,47.9,TRUE
0.10993657505285412,0.016823687752355317,47.88,TRUE
