TPR,FPR,scores.order.scores..decreasing...TRUE..,labels
0,0.0010111223458038423,56.44,FALSE
0.08333333333333333,0.0010111223458038423,42.31,TRUE
0.16666666666666666,0.0010111223458038423,41.83,TRUE
0.25,0.0010111223458038423,34.7,TRUE
0.25,0.0020222446916076846,32.76,FALSE
0.25,0.003033367037411527,30.09,FALSE
0.25,0.004044489383215369,27.83,FALSE
0.25,0.005055611729019211,27.01,FALSE
0.25,0.006066734074823054,25.2,FALSE
0.25,0.007077856420626896,23.29,FALSE
0.25,0.008088978766430738,19.61,FALSE
0.25,0.00910010111223458,18.05,FALSE
0.25,0.010111223458038422,18.01,FALSE
0.25,0.011122345803842264,17.93,FALSE
0.25,0.012133468149646108,17.1,FALSE
0.25,0.01314459049544995,14.57,FALSE
0.25,0.014155712841253791,14.47,FALSE
0.25,0.015166835187057633,14.35,FALSE
0.25,0.016177957532861477,13.74,FALSE
0.25,0.017189079878665317,12.12,FALSE
0.3333333333333333,0.017189079878665317,11.95,TRUE
0.3333333333333333,0.01820020222446916,11.37,FALSE
0.3333333333333333,0.019211324570273004,11.09,FALSE
0.3333333333333333,0.020222446916076844,11.06,FALSE
0.3333333333333333,0.021233569261880688,10.98,FALSE
0.3333333333333333,0.022244691607684528,10.92,FALSE
0.3333333333333333,0.023255813953488372,10.59,FALSE
0.3333333333333333,0.024266936299292215,10.56,FALSE
0.3333333333333333,0.025278058645096056,10.09,FALSE
0.3333333333333333,0.0262891809908999,10.04,FALSE
0.3333333333333333,0.027300303336703743,10.01,FALSE
0.3333333333333333,0.028311425682507583,9.85,FALSE
0.3333333333333333,0.029322548028311426,9.82,FALSE
0.3333333333333333,0.030333670374115267,9.67,FALSE
0.3333333333333333,0.03134479271991911,9.34,FALSE
0.3333333333333333,0.032355915065722954,8.19,FALSE
0.4166666666666667,0.032355915065722954,8.11,TRUE
0.4166666666666667,0.033367037411526794,7.98,FALSE
0.4166666666666667,0.034378159757330634,7.42,FALSE
0.4166666666666667,0.03538928210313448,7.4,FALSE
0.4166666666666667,0.03640040444893832,7.38,FALSE
0.4166666666666667,0.03741152679474216,7.07,FALSE
0.4166666666666667,0.03842264914054601,6.89,FALSE
0.4166666666666667,0.03943377148634985,6.81,FALSE
0.4166666666666667,0.04044489383215369,6.62,FALSE
0.4166666666666667,0.041456016177957536,6.48,FALSE
0.4166666666666667,0.042467138523761376,6.38,FALSE
0.4166666666666667,0.043478260869565216,6.14,FALSE
0.4166666666666667,0.044489383215369056,6.12,FALSE
0.4166666666666667,0.0455005055611729,6.05,FALSE
0.4166666666666667,0.046511627906976744,6.03,FALSE
0.4166666666666667,0.047522750252780584,5.78,FALSE
0.4166666666666667,0.04853387259858443,5.76,FALSE
0.4166666666666667,0.04954499494438827,5.14,FALSE
0.4166666666666667,0.05055611729019211,5.01,FALSE
0.4166666666666667,0.05156723963599596,4.97,FALSE
0.4166666666666667,0.0525783619817998,4.93,FALSE
0.4166666666666667,0.05358948432760364,4.66,FALSE
0.4166666666666667,0.054600606673407485,4.62,FALSE
0.4166666666666667,0.055611729019211326,4.5,FALSE
0.4166666666666667,0.056622851365015166,4.36,FALSE
0.4166666666666667,0.057633973710819006,4.32,FALSE
0.4166666666666667,0.05864509605662285,4.32,FALSE
0.4166666666666667,0.05965621840242669,4.06,FALSE
0.4166666666666667,0.06066734074823053,4.01,FALSE
0.4166666666666667,0.06167846309403438,3.89,FALSE
0.4166666666666667,0.06268958543983821,3.78,FALSE
0.4166666666666667,0.06370070778564206,3.76,FALSE
0.4166666666666667,0.06471183013144591,3.69,FALSE
0.4166666666666667,0.06572295247724974,3.63,FALSE
0.4166666666666667,0.06673407482305359,3.63,FALSE
0.4166666666666667,0.06774519716885744,3.54,FALSE
0.4166666666666667,0.06875631951466127,3.52,FALSE
0.4166666666666667,0.06976744186046512,3.41,FALSE
0.4166666666666667,0.07077856420626896,3.39,FALSE
0.4166666666666667,0.0717896865520728,3.33,FALSE
0.4166666666666667,0.07280080889787664,3.31,FALSE
0.4166666666666667,0.07381193124368049,3.25,FALSE
0.4166666666666667,0.07482305358948432,3.22,FALSE
0.4166666666666667,0.07583417593528817,3.22,FALSE
0.5,0.07583417593528817,3.12,TRUE
0.5,0.07684529828109202,3.05,FALSE
0.5,0.07785642062689585,2.83,FALSE
0.5,0.0788675429726997,2.83,FALSE
0.5,0.07987866531850354,2.75,FALSE
0.5,0.08088978766430738,2.74,FALSE
0.5,0.08190091001011122,2.71,FALSE
0.5,0.08291203235591507,2.69,FALSE
0.5,0.0839231547017189,2.57,FALSE
0.5,0.08493427704752275,2.54,FALSE
0.5,0.0859453993933266,2.53,FALSE
0.5,0.08695652173913043,2.51,FALSE
0.5,0.08796764408493428,2.42,FALSE
0.5,0.08897876643073811,2.33,FALSE
0.5,0.08998988877654196,2.32,FALSE
0.5,0.0910010111223458,2.32,FALSE
0.5,0.09201213346814964,2.2,FALSE
0.5,0.09302325581395349,2.19,FALSE
0.5,0.09403437815975733,2.18,FALSE
0.5,0.09504550050556117,2.16,FALSE
0.5,0.09605662285136501,2.15,FALSE
0.5,0.09706774519716886,2.1,FALSE
0.5,0.0980788675429727,2.1,FALSE
0.5,0.09908998988877654,2.08,FALSE
0.5,0.10010111223458039,2.08,FALSE
0.5,0.10111223458038422,2.07,FALSE
0.5,0.10212335692618807,2.05,FALSE
0.5,0.10313447927199192,2.03,FALSE
0.5,0.10414560161779575,1.97,FALSE
0.5,0.1051567239635996,1.94,FALSE
0.5,0.10616784630940344,1.93,FALSE
0.5,0.10717896865520728,1.87,FALSE
0.5,0.10819009100101112,1.87,FALSE
0.5,0.10920121334681497,1.87,FALSE
0.5,0.1102123356926188,1.77,FALSE
0.5,0.11122345803842265,1.74,FALSE
0.5,0.1122345803842265,1.74,FALSE
0.5,0.11324570273003033,1.73,FALSE
0.5,0.11425682507583418,1.73,FALSE
0.5,0.11526794742163801,1.67,FALSE
0.5,0.11627906976744186,1.66,FALSE
0.5,0.1172901921132457,1.65,FALSE
0.5,0.11830131445904954,1.65,FALSE
0.5833333333333334,0.11830131445904954,1.62,TRUE
0.5833333333333334,0.11931243680485339,1.58,FALSE
0.5833333333333334,0.12032355915065723,1.55,FALSE
0.5833333333333334,0.12133468149646107,1.49,FALSE
0.5833333333333334,0.12234580384226491,1.44,FALSE
0.5833333333333334,0.12335692618806876,1.43,FALSE
0.5833333333333334,0.1243680485338726,1.42,FALSE
0.5833333333333334,0.12537917087967643,1.38,FALSE
0.5833333333333334,0.1263902932254803,1.35,FALSE
0.5833333333333334,0.12740141557128412,1.33,FALSE
0.5833333333333334,0.12841253791708795,1.33,FALSE
0.5833333333333334,0.12942366026289182,1.33,FALSE
0.5833333333333334,0.13043478260869565,1.31,FALSE
0.5833333333333334,0.13144590495449948,1.31,FALSE
0.5833333333333334,0.13245702730030334,1.28,FALSE
0.5833333333333334,0.13346814964610718,1.28,FALSE
0.5833333333333334,0.134479271991911,1.28,FALSE
0.5833333333333334,0.13549039433771487,1.25,FALSE
0.5833333333333334,0.1365015166835187,1.24,FALSE
0.5833333333333334,0.13751263902932254,1.19,FALSE
0.5833333333333334,0.1385237613751264,1.15,FALSE
0.5833333333333334,0.13953488372093023,1.14,FALSE
0.5833333333333334,0.14054600606673406,1.13,FALSE
0.5833333333333334,0.14155712841253792,1.11,FALSE
0.5833333333333334,0.14256825075834176,1.11,FALSE
0.5833333333333334,0.1435793731041456,1.1,FALSE
0.5833333333333334,0.14459049544994945,1.08,FALSE
0.5833333333333334,0.14560161779575329,1.08,FALSE
0.5833333333333334,0.14661274014155712,1.07,FALSE
0.5833333333333334,0.14762386248736098,1.06,FALSE
0.5833333333333334,0.1486349848331648,1.06,FALSE
0.5833333333333334,0.14964610717896865,1.05,FALSE
0.5833333333333334,0.1506572295247725,1.05,FALSE
0.5833333333333334,0.15166835187057634,1.04,FALSE
0.5833333333333334,0.15267947421638017,1.03,FALSE
0.5833333333333334,0.15369059656218403,1.01,FALSE
0.5833333333333334,0.15470171890798787,1.01,FALSE
0.5833333333333334,0.1557128412537917,1.01,FALSE
0.5833333333333334,0.15672396359959556,1,FALSE
0.5833333333333334,0.1577350859453994,1,FALSE
0.5833333333333334,0.15874620829120323,0.99,FALSE
0.5833333333333334,0.1597573306370071,0.98,FALSE
0.5833333333333334,0.16076845298281092,0.98,FALSE
0.5833333333333334,0.16177957532861476,0.96,FALSE
0.5833333333333334,0.16279069767441862,0.94,FALSE
0.5833333333333334,0.16380182002022245,0.94,FALSE
0.5833333333333334,0.16481294236602628,0.94,FALSE
0.5833333333333334,0.16582406471183014,0.91,FALSE
0.5833333333333334,0.16683518705763398,0.9,FALSE
0.5833333333333334,0.1678463094034378,0.9,FALSE
0.5833333333333334,0.16885743174924167,0.89,FALSE
0.5833333333333334,0.1698685540950455,0.88,FALSE
0.5833333333333334,0.17087967644084934,0.88,FALSE
0.5833333333333334,0.1718907987866532,0.84,FALSE
0.5833333333333334,0.17290192113245703,0.84,FALSE
0.5833333333333334,0.17391304347826086,0.84,FALSE
0.5833333333333334,0.17492416582406473,0.82,FALSE
0.5833333333333334,0.17593528816986856,0.82,FALSE
0.5833333333333334,0.1769464105156724,0.82,FALSE
0.5833333333333334,0.17795753286147623,0.82,FALSE
0.5833333333333334,0.1789686552072801,0.81,FALSE
0.5833333333333334,0.17997977755308392,0.8,FALSE
0.5833333333333334,0.18099089989888775,0.79,FALSE
0.5833333333333334,0.1820020222446916,0.79,FALSE
0.5833333333333334,0.18301314459049545,0.79,FALSE
0.5833333333333334,0.18402426693629928,0.79,FALSE
0.5833333333333334,0.18503538928210314,0.76,FALSE
0.5833333333333334,0.18604651162790697,0.76,FALSE
0.5833333333333334,0.1870576339737108,0.75,FALSE
0.5833333333333334,0.18806875631951467,0.75,FALSE
0.5833333333333334,0.1890798786653185,0.75,FALSE
0.5833333333333334,0.19009100101112233,0.75,FALSE
0.5833333333333334,0.1911021233569262,0.74,FALSE
0.5833333333333334,0.19211324570273003,0.74,FALSE
0.5833333333333334,0.19312436804853386,0.74,FALSE
0.5833333333333334,0.19413549039433772,0.73,FALSE
0.5833333333333334,0.19514661274014156,0.72,FALSE
0.5833333333333334,0.1961577350859454,0.71,FALSE
0.5833333333333334,0.19716885743174925,0.69,FALSE
0.5833333333333334,0.19817997977755308,0.68,FALSE
0.5833333333333334,0.19919110212335692,0.68,FALSE
0.5833333333333334,0.20020222446916078,0.67,FALSE
0.5833333333333334,0.2012133468149646,0.67,FALSE
0.5833333333333334,0.20222446916076844,0.67,FALSE
0.5833333333333334,0.2032355915065723,0.66,FALSE
0.5833333333333334,0.20424671385237614,0.66,FALSE
0.5833333333333334,0.20525783619817997,0.65,FALSE
0.5833333333333334,0.20626895854398383,0.64,FALSE
0.5833333333333334,0.20728008088978767,0.64,FALSE
0.5833333333333334,0.2082912032355915,0.64,FALSE
